Team,Date,Player_Name,Notes,Season,player_height,player_weight,age
Nets,2017-10-25,D'Angelo Russell,placed on IL with sprained right knee,2017,195.58,88.45044,22.0
Nets,2017-11-12,D'Angelo Russell,bruised left knee,2017,195.58,88.45044,22.0
Nets,2018-01-27,D'Angelo Russell,placed on IL for rest,2018,195.58,89.811216,23.0
Warriors,2019-11-02,D'Angelo Russell,sprained right ankle,2019,193.04,87.543256,24.0
Warriors,2019-11-16,D'Angelo Russell,sprained right thumb,2019,193.04,87.543256,24.0
Warriors,2019-11-29,D'Angelo Russell,placed on IL with sprained right thumb,2019,193.04,87.543256,24.0
Warriors,2019-12-31,D'Angelo Russell,right shoulder injury,2019,193.04,87.543256,24.0
Warriors,2020-02-03,D'Angelo Russell,bruised right quadriceps,2020,193.04,87.543256,25.0
Bucks,2018-10-17,D.J. Wilson,placed on IL with strained right hamstring,2018,208.28,104.779752,23.0
Bucks,2019-01-07,D.J. Wilson,left hip pointer,2019,208.28,104.779752,24.0
Bucks,2019-05-08,D.J. Wilson,sprained left ankle,2019,208.28,104.779752,24.0
Bucks,2019-05-19,D.J. Wilson,sore left ankle,2019,208.28,104.779752,24.0
Bucks,2020-03-06,D.J. Wilson,sprained left ankle,2020,208.28,104.779752,25.0
Pistons,2011-04-10,DaJuan Summers,ill,2011,203.2,108.86208,24.0
Hornets,2011-12-25,DaJuan Summers,hyperextended right knee,2011,203.2,108.86208,24.0
Hornets,2012-02-06,DaJuan Summers,right knee injury,2012,203.2,108.86208,25.0
Thunder,2012-03-16,Daequan Cook,sore right shoulder,2012,195.58,95.25431999999999,26.0
Rockets,2012-11-21,Daequan Cook,sprained right ankle,2012,195.58,95.25431999999999,26.0
Warriors,2016-10-25,Damian Jones,placed on IL with torn pectoral muscle,2016,213.36,111.13004,22.0
Warriors,2017-12-22,Damian Jones,placed on IL with strained right hamstring,2017,213.36,111.13004,23.0
Warriors,2018-12-03,Damian Jones,placed on IL with torn pectoral muscle,2018,213.36,111.13004,24.0
Blazers,2015-12-21,Damian Lillard,placed on IL with sore left plantar fascia,2015,190.5,88.45044,25.0
Blazers,2016-12-26,Damian Lillard,placed on IL with sprained left ankle,2016,190.5,88.45044,26.0
Blazers,2017-04-10,Damian Lillard,rest / right foot injury,2017,190.5,88.45044,27.0
Blazers,2017-12-21,Damian Lillard,strained right hamstring,2017,190.5,88.45044,27.0
Blazers,2018-01-07,Damian Lillard,placed on IL with strained right calf,2018,190.5,88.45044,28.0
Blazers,2018-04-05,Damian Lillard,placed on IL with sprained left ankle,2018,190.5,88.45044,28.0
Blazers,2019-01-26,Damian Lillard,placed on IL with sore right knee,2019,187.96,88.45044,29.0
Blazers,2019-11-19,Damian Lillard,back spasms,2019,187.96,88.45044,29.0
Blazers,2020-02-13,Damian Lillard,strained right groin,2020,187.96,88.45044,30.0
Blazers,2020-03-02,Damian Lillard,placed on IL with strained right groin,2020,187.96,88.45044,30.0
Blazers,2020-08-25,Damian Lillard,placed on IL with sprained right knee,2020,187.96,88.45044,30.0
Bucks,2015-12-28,Damien Inglis,placed on IL with sore ankle,2015,203.2,111.583632,21.0
76ers,2012-12-10,Damien Wilkins,strained right calf,2012,198.12,102.0582,33.0
Nets,2010-12-12,Damion James,placed on IL with broken right foot,2010,200.66,99.79024,23.0
Nets,2011-03-09,Damion James,placed on IL with concussion,2011,200.66,102.0582,24.0
Nets,2011-03-21,Damion James,sore right foot,2011,200.66,102.0582,24.0
Nets,2011-04-06,Damion James,sore right foot,2011,200.66,102.0582,24.0
Nets,2012-01-06,Damion James,sprained right ankle,2012,200.66,102.0582,25.0
Nets,2012-01-24,Damion James,surgery on right foot to replace previously inserted screw,2012,200.66,102.0582,25.0
Warriors,2018-10-16,Damion Lee,left foot injury,2018,198.12,95.25431999999999,26.0
Warriors,2019-11-12,Damion Lee,fractured right hand,2019,195.58,95.25431999999999,27.0
Pacers,2014-12-23,Damjan Rudez,upper respiratory infection,2014,208.28,90.7184,29.0
Magic,2016-12-31,Damjan Rudez,strained right calf,2016,208.28,103.418976,31.0
Knicks,2018-03-25,Damyean Dotson,sprained right foot,2018,198.12,95.25431999999999,25.0
Knicks,2018-12-14,Damyean Dotson,sore right shoulder,2018,198.12,95.25431999999999,25.0
Warriors,2010-11-10,Dan Gadzuric,placed on IL with back spasms,2010,210.82,108.86208,33.0
Warriors,2010-12-20,Dan Gadzuric,strained left groin,2010,210.82,108.86208,33.0
Warriors,2011-02-13,Dan Gadzuric,back spasms,2011,210.82,108.86208,34.0
Bulls,2019-12-14,Daniel Gafford,right hamstring injury,2019,208.28,106.140528,21.0
Bulls,2020-01-17,Daniel Gafford,placed on IL with right thumb injury,2020,208.28,106.140528,22.0
Bulls,2020-02-06,Daniel Gafford,placed on IL with sprained right ankle,2020,208.28,106.140528,22.0
Cavaliers,2011-01-01,Daniel Gibson,bruised left thigh,2011,187.96,90.7184,26.0
Cavaliers,2011-01-14,Daniel Gibson,sprained left ankle,2011,187.96,90.7184,26.0
Cavaliers,2011-01-31,Daniel Gibson,bruised left quadriceps,2011,187.96,90.7184,26.0
Cavaliers,2011-03-02,Daniel Gibson,quadriceps injury,2011,187.96,90.7184,26.0
Cavaliers,2012-01-29,Daniel Gibson,placed on IL with sore neck,2012,187.96,90.7184,27.0
Cavaliers,2012-02-17,Daniel Gibson,sprained left ankle,2012,187.96,90.7184,27.0
Cavaliers,2012-03-21,Daniel Gibson,sprained left ankle,2012,187.96,90.7184,27.0
Cavaliers,2012-04-13,Daniel Gibson,recovering from surgery on left foot and ankle to repair torn tendon,2012,187.96,90.7184,27.0
Cavaliers,2012-11-18,Daniel Gibson,sore right elbow,2012,187.96,90.7184,27.0
Cavaliers,2012-11-27,Daniel Gibson,sore right elbow,2012,187.96,90.7184,27.0
Cavaliers,2012-12-19,Daniel Gibson,sprained right ankle,2012,187.96,90.7184,27.0
Cavaliers,2012-12-29,Daniel Gibson,placed on IL with concussion,2012,187.96,90.7184,27.0
Hawks,2018-10-17,Daniel Hamilton,torn rotator cuff in shoulder,2018,200.66,88.45044,23.0
Magic,2011-04-16,Daniel Orton,placed on IL with surgery on left knee,2011,208.28,115.66596,21.0
76ers,2013-11-08,Daniel Orton,sore right knee,2013,208.28,124.7378,23.0
Celtics,2018-02-28,Daniel Theis,sore right hamstring,2018,203.2,110.222856,27.0
Celtics,2018-03-12,Daniel Theis,torn meniscus in left knee,2018,203.2,110.222856,27.0
Celtics,2018-10-29,Daniel Theis,plantar fascia in right foot,2018,203.2,110.222856,27.0
Celtics,2019-10-26,Daniel Theis,placed on IL with sprained left ankle,2019,203.2,111.13004,28.0
Celtics,2019-11-13,Daniel Theis,placed on IL with finger injury,2019,203.2,111.13004,28.0
Celtics,2020-01-13,Daniel Theis,placed on IL with sore right knee,2020,203.2,111.13004,29.0
Celtics,2020-02-04,Daniel Theis,sprained right ankle,2020,203.2,111.13004,29.0
Celtics,2020-08-12,Daniel Theis,placed on IL with sore right foot,2020,203.2,111.13004,29.0
Knicks,2011-01-03,Danilo Gallinari,sprained left knee,2011,208.28,102.0582,23.0
Nuggets,2011-02-28,Danilo Gallinari,placed on IL with fractured left big toe,2011,208.28,102.0582,23.0
Nuggets,2011-04-11,Danilo Gallinari,sprained right ankle,2011,208.28,102.0582,23.0
Nuggets,2012-02-07,Danilo Gallinari,chip fracture in left ankle,2012,208.28,102.0582,24.0
Nuggets,2012-02-29,Danilo Gallinari,sprained left ankle,2012,208.28,102.0582,24.0
Nuggets,2012-03-19,Danilo Gallinari,fractured right thumb,2012,208.28,102.0582,24.0
Nuggets,2012-03-26,Danilo Gallinari,fractured left thumb,2012,208.28,102.0582,24.0
Nuggets,2012-10-31,Danilo Gallinari,sprained left ankle,2012,208.28,102.0582,24.0
Nuggets,2014-01-21,Danilo Gallinari,surgery on left knee to reconstruct ACL,2014,208.28,102.0582,26.0
Nuggets,2014-04-15,Danilo Gallinari,torn ACL in left knee,2014,208.28,102.0582,26.0
Nuggets,2014-12-10,Danilo Gallinari,placed on IL with bone bruise in right knee,2014,208.28,102.0582,26.0
Nuggets,2014-12-21,Danilo Gallinari,torn meniscus in right knee,2014,208.28,102.0582,26.0
Nuggets,2015-03-16,Danilo Gallinari,rest,2015,208.28,102.0582,27.0
Nuggets,2015-03-28,Danilo Gallinari,shoulder injury,2015,208.28,102.0582,27.0
Nuggets,2015-04-04,Danilo Gallinari,undisclosed,2015,208.28,102.0582,27.0
Nuggets,2015-12-22,Danilo Gallinari,placed on IL with sprained left ankle,2015,208.28,102.0582,27.0
Nuggets,2016-02-29,Danilo Gallinari,placed on IL with torn ligaments in right ankle,2016,208.28,102.0582,28.0
Nuggets,2016-11-23,Danilo Gallinari,sore right thigh,2016,208.28,102.0582,28.0
Nuggets,2017-01-19,Danilo Gallinari,sprained right ankle,2017,208.28,102.0582,29.0
Nuggets,2017-02-02,Danilo Gallinari,strained groin,2017,208.28,102.0582,29.0
Nuggets,2017-03-15,Danilo Gallinari,left knee injury,2017,208.28,102.0582,29.0
Nuggets,2017-04-11,Danilo Gallinari,placed on IL for rest,2017,208.28,102.0582,29.0
Clippers,2017-07-30,Danilo Gallinari,fractured bone in right hand,2017,208.28,102.0582,29.0
Clippers,2017-11-06,Danilo Gallinari,strained left gluteus muscle,2017,208.28,102.0582,29.0
Clippers,2017-11-17,Danilo Gallinari,placed on IL with strained left gluteus muscle,2017,208.28,102.0582,29.0
Clippers,2017-12-11,Danilo Gallinari,placed on IL with bruised left gluteus muscle,2017,208.28,102.0582,29.0
Clippers,2018-02-23,Danilo Gallinari,sprained right hand,2018,208.28,102.0582,30.0
Clippers,2018-03-02,Danilo Gallinari,fractured right hand,2018,208.28,102.0582,30.0
Clippers,2018-03-09,Danilo Gallinari,placed on IL with fractured right hand,2018,208.28,102.0582,30.0
Clippers,2018-04-03,Danilo Gallinari,sore right hand,2018,208.28,102.0582,30.0
Clippers,2019-01-20,Danilo Gallinari,placed on IL with lower back spasms,2019,208.28,105.68693600000002,31.0
Clippers,2019-03-12,Danilo Gallinari,sore left ankle,2019,208.28,105.68693600000002,31.0
Clippers,2019-03-30,Danilo Gallinari,placed on IL with sore left ankle,2019,208.28,105.68693600000002,31.0
Clippers,2019-04-07,Danilo Gallinari,sore left ankle,2019,208.28,105.68693600000002,31.0
Thunder,2019-12-09,Danilo Gallinari,placed on IL with sprained right ankle,2019,208.28,105.68693600000002,31.0
Thunder,2019-12-22,Danilo Gallinari,placed on IL with sore left ankle,2019,208.28,105.68693600000002,31.0
Thunder,2020-01-07,Danilo Gallinari,placed on IL with right calf injury,2020,208.28,105.68693600000002,32.0
Thunder,2020-01-25,Danilo Gallinari,placed on IL with left thumb injury,2020,208.28,105.68693600000002,32.0
Thunder,2020-02-27,Danilo Gallinari,sore left ankle,2020,208.28,105.68693600000002,32.0
Thunder,2020-08-10,Danilo Gallinari,placed on IL with left ankle injury,2020,208.28,105.68693600000002,32.0
Pacers,2010-12-13,Danny Granger,placed on IL with sprained left ankle,2010,203.2,103.418976,28.0
Pacers,2011-04-13,Danny Granger,placed on IL for rest,2011,203.2,103.418976,29.0
Pacers,2012-01-09,Danny Granger,food poisoning,2012,203.2,103.418976,30.0
Pacers,2012-02-15,Danny Granger,sprained left ankle,2012,203.2,103.418976,30.0
Pacers,2012-04-23,Danny Granger,placed on IL with knee injury / rest,2012,203.2,103.418976,30.0
Pacers,2012-10-30,Danny Granger,sore left knee,2012,203.2,103.418976,30.0
Pacers,2013-03-06,Danny Granger,placed on IL with sore left knee,2013,205.74,103.418976,31.0
Pacers,2013-04-04,Danny Granger,surgery on left knee,2013,205.74,103.418976,31.0
Pacers,2013-10-28,Danny Granger,strained left calf,2013,205.74,103.418976,31.0
76ers,2014-02-24,Danny Granger,,2014,205.74,100.697424,32.0
Clippers,2014-03-29,Danny Granger,strained left hamstring,2014,205.74,100.697424,32.0
Heat,2014-10-29,Danny Granger,hamstring injury,2014,205.74,100.697424,32.0
Spurs,2012-11-29,Danny Green,rest,2012,198.12,95.25431999999999,26.0
Spurs,2012-12-05,Danny Green,hamstring injury,2012,198.12,95.25431999999999,26.0
Spurs,2014-01-13,Danny Green,fractured left index finger,2014,198.12,97.52228,28.0
Spurs,2014-03-24,Danny Green,foot injury,2014,198.12,97.52228,28.0
Spurs,2014-12-20,Danny Green,rest,2014,198.12,97.52228,28.0
Spurs,2016-03-05,Danny Green,rest,2016,198.12,97.52228,30.0
Spurs,2016-03-25,Danny Green,rest,2016,198.12,97.52228,30.0
Spurs,2016-04-08,Danny Green,rest,2016,198.12,97.52228,30.0
Spurs,2016-10-21,Danny Green,strained left quadricep,2016,198.12,97.52228,30.0
Spurs,2016-11-11,Danny Green,placed on IL for rest,2016,198.12,97.52228,30.0
Spurs,2017-04-01,Danny Green,bruised left quadricep,2017,198.12,97.52228,31.0
Spurs,2017-11-11,Danny Green,placed on IL for rest,2017,198.12,97.52228,31.0
Spurs,2017-12-09,Danny Green,tightness in left groin,2017,198.12,97.52228,31.0
Spurs,2017-12-16,Danny Green,tightness in left groin,2017,198.12,97.52228,31.0
Spurs,2018-01-03,Danny Green,placed on IL with tightness in left groin,2018,198.12,97.52228,32.0
Raptors,2018-12-21,Danny Green,bruised left knee,2018,198.12,97.52228,32.0
Lakers,2020-01-11,Danny Green,placed on IL with right hip injury,2020,198.12,97.52228,34.0
Lakers,2020-02-29,Danny Green,placed on IL with right hip injury,2020,198.12,97.52228,34.0
Lakers,2020-08-08,Danny Green,placed on IL with right hip injury,2020,198.12,97.52228,34.0
Blazers,2011-02-05,Dante Cunningham,facial injury,2011,203.2,104.32616,25.0
Grizzlies,2012-03-31,Dante Cunningham,sprained left ankle,2012,203.2,104.32616,26.0
Timberwolves,2014-04-04,Dante Cunningham,placed on IL with legal issues,2014,203.2,104.32616,28.0
Pelicans,2016-11-02,Dante Cunningham,sore hip,2016,203.2,104.32616,30.0
Pelicans,2016-11-24,Dante Cunningham,fractured fibula in right leg,2016,203.2,104.32616,30.0
Pelicans,2017-12-11,Dante Cunningham,right knee injury,2017,203.2,104.32616,31.0
Nets,2018-03-17,Dante Cunningham,placed on IL with concussion,2018,203.2,104.32616,32.0
Nets,2018-04-05,Dante Cunningham,back injury,2018,203.2,104.32616,32.0
Spurs,2018-12-09,Dante Cunningham,abdominal injury,2018,203.2,104.32616,32.0
Jazz,2016-12-21,Dante Exum,patellar tendinitis in left knee,2016,198.12,86.18248,21.0
Jazz,2016-12-29,Dante Exum,placed on IL with patellar tendinitis in left knee,2016,198.12,86.18248,21.0
Jazz,2017-10-07,Dante Exum,separated left shoulder,2017,198.12,86.18248,22.0
Jazz,2017-10-16,Dante Exum,surgery to repair separated left shoulder,2017,198.12,86.18248,22.0
Jazz,2018-05-07,Dante Exum,strained left hamstring,2018,198.12,86.18248,23.0
Jazz,2019-01-07,Dante Exum,placed on IL with sprained left ankle,2019,195.58,97.068688,24.0
Jazz,2019-03-15,Dante Exum,right knee injury,2019,195.58,97.068688,24.0
Jazz,2019-03-28,Dante Exum,surgery on right knee,2019,195.58,97.068688,24.0
Jazz,2019-10-22,Dante Exum,right knee injury,2019,195.58,97.068688,24.0
Jazz,2019-11-15,Dante Exum,right knee injury,2019,195.58,97.068688,24.0
Cavaliers,2020-02-26,Dante Exum,placed on IL with sprained left ankle,2020,195.58,97.068688,25.0
Wizards,2016-10-30,Danuel House,placed on IL,2016,200.66,97.52228,24.0
Wizards,2016-11-25,Danuel House,fractured right wrist,2016,200.66,97.52228,24.0
76ers,2017-04-12,Dario Saric,sore left heel,2017,208.28,101.151016,24.0
76ers,2017-12-07,Dario Saric,eye injury,2017,208.28,101.151016,24.0
76ers,2018-04-01,Dario Saric,placed on IL with sore right elbow,2018,208.28,101.151016,25.0
Suns,2020-02-01,Dario Saric,sprained left ankle,2020,208.28,102.0582,27.0
Thunder,2020-02-10,Darius Bazley,right knee injury,2020,203.2,94.347136,21.0
Cavaliers,2020-03-01,Darius Garland,placed on IL with strained left groin,2020,185.42,87.089664,21.0
Pelicans,2013-09-09,Darius Miller,surgery on left foot to repair stress fracture,2013,203.2,102.0582,24.0
Pelicans,2013-10-30,Darius Miller,placed on IL recovering from surgery on left foot to repair stress fracture,2013,203.2,102.0582,24.0
Pelicans,2018-10-27,Darius Miller,placed on IL with bruised right quadriceps,2018,203.2,102.0582,29.0
Timberwolves,2010-12-08,Darko Milicic,bruised right quadriceps,2010,213.36,124.7378,26.0
Timberwolves,2010-12-18,Darko Milicic,placed on IL with sprained ankle,2010,213.36,124.7378,26.0
Timberwolves,2011-02-08,Darko Milicic,strained left hip flexor,2011,213.36,124.7378,27.0
Timberwolves,2011-04-02,Darko Milicic,sprained left ankle,2011,213.36,124.7378,27.0
Timberwolves,2012-02-04,Darko Milicic,placed on IL with bruised left quadricep,2012,213.36,124.7378,28.0
Timberwolves,2012-02-20,Darko Milicic,placed on IL with stomach injury,2012,213.36,124.7378,28.0
Timberwolves,2012-04-01,Darko Milicic,strained right hamstring,2012,213.36,124.7378,28.0
Celtics,2012-10-30,Darko Milicic,back spasms,2012,213.36,124.7378,28.0
Grizzlies,2010-11-30,Darrell Arthur,placed on IL with strained left groin,2010,205.74,106.59412,23.0
Grizzlies,2012-09-26,Darrell Arthur,fractured fibula in left leg,2012,205.74,106.59412,25.0
Grizzlies,2012-10-31,Darrell Arthur,placed on IL with fractured bone in left leg,2012,205.74,106.59412,25.0
Grizzlies,2012-12-15,Darrell Arthur,concussion,2012,205.74,106.59412,25.0
Grizzlies,2013-03-06,Darrell Arthur,back injury,2013,205.74,106.59412,26.0
Grizzlies,2013-04-07,Darrell Arthur,back injury,2013,205.74,106.59412,26.0
Nuggets,2013-12-27,Darrell Arthur,bruised/strained right quadriceps,2013,205.74,106.59412,26.0
Nuggets,2014-01-13,Darrell Arthur,strained left groin,2014,205.74,106.59412,27.0
Nuggets,2014-02-23,Darrell Arthur,strained left groin/hip,2014,205.74,106.59412,27.0
Nuggets,2014-12-19,Darrell Arthur,strained left leg,2014,205.74,106.59412,27.0
Nuggets,2014-12-30,Darrell Arthur,leg injury,2014,205.74,106.59412,27.0
Nuggets,2015-02-27,Darrell Arthur,sprained right calf,2015,205.74,106.59412,28.0
Nuggets,2015-03-13,Darrell Arthur,knee injury,2015,205.74,106.59412,28.0
Nuggets,2015-03-25,Darrell Arthur,calf injury,2015,205.74,106.59412,28.0
Nuggets,2015-04-01,Darrell Arthur,placed on IL with strained right calf,2015,205.74,106.59412,28.0
Nuggets,2015-04-08,Darrell Arthur,strained right calf,2015,205.74,106.59412,28.0
Nuggets,2015-12-11,Darrell Arthur,sore right knee,2015,205.74,106.59412,28.0
Nuggets,2016-02-03,Darrell Arthur,sore left quadricep,2016,205.74,106.59412,29.0
Nuggets,2016-04-02,Darrell Arthur,sore knee,2016,205.74,106.59412,29.0
Nuggets,2016-10-24,Darrell Arthur,sore knee,2016,205.74,106.59412,29.0
Nuggets,2016-11-08,Darrell Arthur,sore left knee,2016,205.74,106.59412,29.0
Nuggets,2016-12-12,Darrell Arthur,sore knee,2016,205.74,106.59412,29.0
Nuggets,2017-01-02,Darrell Arthur,placed on IL with sore left knee,2017,205.74,106.59412,30.0
Nuggets,2017-01-12,Darrell Arthur,placed on IL with sore left knee,2017,205.74,106.59412,30.0
Nuggets,2017-02-13,Darrell Arthur,sore left knee,2017,205.74,106.59412,30.0
Nuggets,2017-03-13,Darrell Arthur,rest,2017,205.74,106.59412,30.0
Nuggets,2017-03-30,Darrell Arthur,sore left knee,2017,205.74,106.59412,30.0
Pacers,2010-11-16,Darren Collison,placed on IL with sprained left ankle,2010,182.88,72.57472,23.0
Pacers,2012-04-09,Darren Collison,sore groin,2012,182.88,79.3786,25.0
Mavericks,2012-11-28,Darren Collison,placed on IL with sprained right middle finger,2012,182.88,79.3786,25.0
Clippers,2014-03-16,Darren Collison,stomach virus,2014,182.88,79.3786,27.0
Kings,2014-11-11,Darren Collison,shoulder injury,2014,182.88,79.3786,27.0
Kings,2014-11-25,Darren Collison,bruised left quadriceps,2014,182.88,79.3786,27.0
Kings,2015-02-07,Darren Collison,placed on IL with strained right hip flexor,2015,182.88,79.3786,28.0
Kings,2015-03-03,Darren Collison,surgery on right hip to repair strained flexor,2015,182.88,79.3786,28.0
Kings,2015-11-07,Darren Collison,sore hamstring,2015,182.88,79.3786,28.0
Kings,2016-04-05,Darren Collison,rest,2016,182.88,79.3786,29.0
Kings,2016-04-11,Darren Collison,rest,2016,182.88,79.3786,29.0
Kings,2017-04-04,Darren Collison,rest,2017,187.96,83.91452,30.0
Kings,2017-04-11,Darren Collison,placed on IL with rest / migraine headache,2017,187.96,83.91452,30.0
